adp_source,mfl_id,player_name,position,team,rank,average_pick,min_pick,max_pick,drafts_selected_in,draft_sel_pct,fcount,is_ppr,is_keeper,is_mock,cutoff,period,total_drafts_in_sample,mfl_timestamp,retrieved_at,ingested_at
mfl_proxy,0501,Buffalo Bills,DT,BUF,233,131.05,47,247,82,24.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0504,New England Patriots,DT,NEP,194,113.51,45,240,176,53.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0507,Cleveland Browns,DT,CLE,243,134.08,50,268,64,19.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0509,Jacksonville Jaguars,DT,JAC,231,129.76,48,261,152,46.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0510,Pittsburgh Steelers,DT,PIT,203,117.91,35,252,169,51.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0511,Denver Broncos,DT,DEN,162,93.62,12,152,181,54.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0512,Kansas City Chiefs,DT,KCC,258,139.69,76,192,52,15.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0514,San Diego Chargers,DT,SDC,216,124.64,36,291,173,52.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0515,Seattle Seahawks,DT,SEA,155,90.57,21,186,173,52.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0516,Dallas Cowboys,DT,DAL,238,131.58,59,237,38,11.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0518,Philadelphia Eagles,DT,PHI,199,116.36,55,244,189,57.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0521,Chicago Bears,DT,CHI,239,132.15,45,199,71,21.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0522,Detroit Lions,DT,DET,248,135.83,57,253,99,30.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0523,Green Bay Packers,DT,GBP,256,139.05,76,200,57,17.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0524,Minnesota Vikings,DT,MIN,201,117.47,32,242,158,47.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0528,St. Louis Rams,DT,STL,160,91.98,6,198,198,60.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0529,New Orleans Saints,DT,NOS,242,133.89,52,224,35,10.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0531,Baltimore Ravens,DT,BAL,208,121.7,43,254,155,46.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,0532,Houston Texans,DT,HOU,142,85.49,12,145,171,51.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11150,Geno Smith,QB,NYJ,275,146.26,67,299,35,10.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11222,Keenan Allen,WR,IND,260,140.58,49,246,89,26.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11244,Travis Kelce,TE,KCC,146,86.73,26,278,230,69.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11671,Mike Evans,WR,SFO,109,69.37,20,189,240,72.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11675,Davante Adams,WR,LAR,50,45.42,5,135,246,74.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11936,Chris Boswell,PK,PIT,268,143.87,56,304,75,22.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,11945,Cairo Santos,PK,CHI,270,144.25,72,235,52,15.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12186,Stefon Diggs,WR,WAS,172,101.27,32,223,228,69.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12437,Jason Myers,PK,SEA,205,118.84,36,270,173,52.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12611,Jared Goff,QB,DET,124,79.08,7,233,238,72.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12616,Jacoby Brissett,QB,ARI,222,126.3,57,251,89,26.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12620,Dak Prescott,QB,DAL,73,55.66,10,134,254,76.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12626,Derrick Henry,RB,BAL,16,16.16,2,104,243,73.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12676,Hunter Henry,TE,NEP,207,119.56,29,276,153,46.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
mfl_proxy,12860,Ka'imi Fairbairn,PK,HOU,189,111.7,29,260,159,48.0,10,1,0,0,10,2026,330,1788271350,2026-09-01T14:07:51.697242+00:00,2026-09-01T14:07:51.697242+00:00
